10000,10306
10000,10307
10000,10308
10000,10309
10000,10310
10000,10311
10000,10312
10000,10313
10000,10314
10000,10315
10000,10316
10000,10317
10000,10318
10000,10319
10000,10320
10000,10321
10000,10322
10000,10323
10000,10324
10000,10325
10000,10326
10000,10327
10000,10328
10000,10329
10000,10330
10000,10331
10000,10332
10000,10333
10000,10334
10000,10335
10000,10336
10000,10337
10000,10338
10000,10339
10000,10340
10000,10341
10000,10342
10000,10343
10000,10344
10000,10345
10000,10346
10000,10347
10000,10348
10000,10349
10000,10350
10000,10351
10000,10352
10000,10353
10000,10354
10000,10355
10000,10356
10000,10357
10000,10358
10000,10359
10000,10360
10000,10361
10000,10362
10000,10363
10000,10364
10000,10365
10000,10366
10000,10367
10000,10368
10000,10369
10000,10370
10000,10371
10000,10372
10000,10373
10000,10374
10000,10375
10000,10376
10000,10377
10000,10378
10000,10379
10000,10380
10000,10381
10000,10382
10000,10383
10000,10384
10000,10385
10000,10386
10000,10387
10000,10388
10000,10389
10000,10390
10000,10391
10000,10392
10000,10393
10000,10394
10000,10395
10000,10396
10000,10397
10000,10398
10000,10399
10000,10400
10000,10401
10000,10402
10000,10403
10000,10404
10000,10405
10000,10406
10000,10407
10000,10408
10000,10409
10000,10410
10000,10411
10000,10412
10000,10413
10000,10414
10000,10415
10000,10416
10000,10417
10000,10418
10000,10419
10000,10420
10000,10421
10000,10422
10000,10423
10000,10424
10000,10425
10000,10426
10000,10427
10000,10428
10000,10429
10000,10430
10000,10431
10000,10432
10000,10433
10000,10434
10000,10435
10000,10436
10000,10437
10000,10438
10000,10439
10000,10440
10000,10441
10000,10442
10000,10443
10000,10444
10000,10445
10000,10446
10000,10447
10000,10448
10000,10449
10000,10450
10000,10451
10000,10452
10000,10453
10000,10454
10000,10455
10000,10456
10000,10457
10000,10458
10000,10459
10000,10460
10000,10461
10000,10462
10000,10463
10000,10464
10000,10465
10000,10466
10000,10467
10000,10468
10000,10469
10000,10470
10000,10471
10000,10472
10000,10473
10000,10474
10000,10475
10000,10476
10000,10477
10000,10478
10000,10479
10000,10480
10000,10481
10000,10482
10000,10483
10000,10484
10000,10485
10000,10486
10000,10487
10000,10488
10000,10489
10000,10490
10000,10491
10000,10492
10000,10493
10000,10494
10000,10495
10000,10496
10000,10497
10000,10498
10000,10499
10000,10500
10000,10501
10000,10502
10000,10503
10000,10504
10000,10505
10000,10506
10000,10507
10000,10508
10000,10509
10000,10510
10000,10511
10000,10512
10000,10513
10000,10514
10000,10515
10000,10516
10000,10517
10000,10518
10000,10519
10000,10520
10000,10521
10000,10522
10000,10523
10000,10524
10000,10525
10000,10526
10000,10527
10000,10528
10000,10529
10000,10530
10000,10531
10000,10532
10000,10533
10000,10534
10000,10535
10000,10536
10000,10537
10000,10538
10000,10539
10000,10540
10000,10541
10000,10542
10000,10543
10000,10544
10000,10545
10000,10546
10000,10547
10000,10548
10000,10549
10000,10550
10000,10551
10000,10552
10000,10553
10000,10554
10000,10555
10000,10556
10000,10557
10000,10558
10000,10559
10000,10560
10000,10561
10000,10562
10000,10563
10000,10564
10000,10565
10000,10566
10000,10567
10000,10568
10000,10569
10000,10570
10000,10571
10000,10572
10000,10573
10000,10574
10000,10575
10000,10576
10000,10577
10000,10578
10000,10579
10000,10580
10000,10581
10000,10582
10000,10583
10000,10584
10000,10585
10000,10586
10000,10587
10000,10588
10000,10589
10000,10590
10000,10591
10000,10592
10000,10593
10000,10594
10000,10595
10000,10596
10000,10597
10000,10598
10000,10599
10000,10600
10000,10601
10000,10602
10000,10603
10000,10604
10000,10605
10000,10606
10000,10607
10000,10608
10000,10609
10000,10610
10000,10611
10000,10612
10000,10613
10000,10614
10000,10615
10000,10616
10000,10617
10000,10618
10000,10619
10000,10620
10000,10621
10000,10622
10000,10623
10000,10624
10000,10625
10000,10626
10000,10627
10000,10628
10000,10629
10000,10630
10000,10631
10000,10632
10000,10633
10000,10634
10000,10635
10000,10636
10000,10637
10000,10638
10000,10639
10000,10640
10000,10641
10000,10642
10000,10643
10000,10644
10000,10645
10000,10646
10000,10647
10000,10648
10000,10649
10000,10650
10000,10651
10000,10652
10000,10653
10000,10654
10000,10655
10000,10656
10000,10657
10000,10658
10000,10659
10000,10660
10000,10661
10000,10662
10000,10663
10000,10664
10000,10665
10000,10666
10000,10667
10000,10668
10000,10669
10001,10670
10001,10671
10001,10672
10001,10673
10001,10674
10001,10675
10001,10676
10001,10677
10001,10678
10001,10679
10001,10680
10001,10681
10001,10682
10001,10683
10001,10684
10001,10685
10001,10686
10001,10687
10001,10688
10001,10689
10001,10690
10001,10691
10001,10692
10001,10693
10001,10694
10001,10695
10001,10696
10001,10697
10001,10698
10001,10699
10001,10700
10001,10701
10001,10702
10001,10703
10001,10704
10001,10705
10001,10706
10001,10707
10001,10708
10001,10709
10001,10710
10001,10711
10001,10712
10001,10713
10001,10714
10001,10715
10001,10716
10001,10717
10001,10718
10001,10719
10001,10720
10001,10721
10001,10722
10001,10723
10001,10724
10001,10725
10001,10726
10001,10727
10001,10728
10001,10729
10001,10730
10001,10731
10001,10732
10001,10733
10001,10734
10001,10735
10001,10736
10001,10737
10001,10738
10001,10739
10001,10740
10001,10741
10001,10742
10001,10743
10001,10744
10001,10745
10001,10746
10001,10747
10001,10748
10001,10749
10001,10750
10001,10751
10001,10752
10001,10753
10001,10754
10001,10755
10001,10756
10001,10757
10001,10758
10001,10759
10001,10760
10001,10761
10001,10762
10001,10763
10001,10764
10001,10765
10001,10766
10001,10767
10001,10768
10001,10769
10001,10770
10001,10771
10001,10772
10001,10773
10001,10774
10001,10775
10001,10776
10001,10777
10001,10778
10001,10779
10001,10780
10001,10781
10001,10782
10001,10783
10001,10784
10001,10785
10001,10786
10001,10787
10001,10788
10001,10789
10001,10790
10001,10791
10001,10792
10001,10793
10001,10794
10001,10795
10001,10796
10001,10797
10001,10798
10001,10799
10001,10800
10001,10801
10001,10802
10001,10803
10001,10804
10001,10805
10001,10806
10001,10807
10001,10808
10001,10809
10001,10810
10001,10811
10001,10812
10001,10813
10001,10814
10001,10815
10001,10816
10001,10817
10001,10818
10001,10819
10001,10820
10001,10821
10001,10822
10001,10823
10001,10824
10001,10825
10001,10826
10001,10827
10001,10828
10001,10829
10001,10830
10001,10831
10001,10832
10001,10833
10001,10834
10001,10835
10001,10836
10001,10837
10001,10838
10001,10839
10001,10840
10001,10841
10001,10842
10001,10843
10001,10844
10001,10845
10001,10846
10001,10847
10001,10848
10001,10849
10001,10850
10001,10851
10001,10852
10001,10853
10001,10854
10001,10855
10001,10856
10001,10857
10001,10858
10001,10859
10001,10860
10001,10861
10001,10862
10001,10863
10001,10864
10001,10865
10001,10866
10001,10867
10001,10868
10001,10869
10001,10870
10001,10871
10001,10872
10001,10873
10001,10874
10001,10875
10001,10876
10001,10877
10001,10878
10001,10879
10001,10880
10001,10881
10001,10882
10001,10883
10001,10884
10001,10885
10001,10886
10001,10887
10001,10888
10001,10889
10001,10890
10001,10891
10001,10892
10001,10893
10001,10894
10001,10895
10001,10896
10001,10897
10001,10898
10001,10899
10001,10900
10001,10901
10001,10902
10001,10903
10001,10904
10001,10905
10001,10906
10001,10907
10001,10908
10001,10909
10001,10910
10001,10911
10001,10912
10001,10913
10001,10914
10001,10915
10001,10916
10001,10917
10001,10918
10001,10919
10001,10920
10001,10921
10001,10922
10001,10923
10001,10924
10001,10925
10001,10926
10001,10927
10001,10928
10001,10929
10001,10930
10001,10931
10001,10932
10001,10933
10001,10934
10001,10935
10001,10936
10001,10937
10001,10938
10001,10939
10001,10940
10001,10941
10001,10942
10001,10943
10001,10944
10001,10945
10001,10946
10001,10947
10001,10948
10001,10949
10001,10950
10001,10951
10001,10952
10001,10953
10001,10954
10001,10955
10001,10956
10001,10957
10001,10958
10001,10959
10001,10960
10001,10961
10001,10962
10001,10963
10001,10964
10001,10965
10001,10966
10001,10967
10001,10968
10001,10969
10001,10970
10001,10971
10001,10972
10001,10973
10001,10974
10001,10975
10001,10976
10001,10977
10001,10978
10001,10979
10001,10980
10001,10981
10001,10982
10001,10983
10001,10984
10001,10985
10001,10986
10001,10987
10001,10988
10001,10989
10001,10990
10001,10991
10001,10992
10001,10993
10001,10994
10001,10995
10001,10996
10001,10997
10001,10998
10001,10999
10001,11000
10001,11001
10001,11002
10001,11003
10001,11004
10001,11005
10001,11006
10001,11007
10001,11008
10001,11009
10001,11010
10001,11011
10001,11012
10001,11013
10001,11014
10001,11015
10001,11016
10001,11017
10001,11018
10001,11019
10001,11020
10001,11021
10001,11022
10001,11023
10001,11024
10001,11025
10001,11026
10001,11027
10001,11028
10001,11029
10001,11030
10001,11031
10001,11032
10001,11033
10001,11034
10001,11035
10001,11036
10001,11037
10001,11038
10001,11039
10001,11040
10001,11041
10001,11042
10001,11043
10001,11044
10001,11045
10001,11046
10001,11047
10001,11048
10001,11049
10001,11050
10001,11051
10001,11052
10001,11053
10001,11054
10001,11055
10001,11056
10001,11057
10001,11058
10001,11059
10001,11060
10001,11061
10001,11062
10001,11063
10001,11064
10001,11065
10001,11066
10001,11067
10001,11068
10001,11069
10001,11070
10001,11071
10001,11072
10001,11073
10001,11074
10001,11075
10001,11076
10001,11077
10001,11078
10001,11079
10001,11080
10001,11081
10001,11082
10001,11083
10001,11084
10001,11085
10001,11086
10001,11087
10001,11088
10001,11089
10001,11090
10001,11091
10001,11092
10001,11093
10001,11094
10001,11095
10001,11096
10001,11097
10001,11098
10001,11099
10001,11100
10001,11101
10001,11102
10001,11103
10001,11104
10001,11105
10001,11106
10001,11107
10001,11108
10001,11109
10001,11110
10001,11111
10001,11112
10001,11113
10001,11114
10001,11115
10001,11116
10001,11117
10001,11118
10001,11119
10001,11120
10001,11121
10001,11122
10001,11123
10001,11124
10001,11125
10001,11126
10001,11127
10001,11128
10001,11129
10001,11130
10001,11131
10001,11132
10001,11133
10001,11134
10001,11135
10001,11136
10001,11137
10001,11138
10001,11139
10001,11140
10001,11141
10001,11142
10001,11143
10001,11144
10001,11145
10001,11146
10001,11147
10001,11148
10001,11149
10001,11150
10001,11151
10001,11152
10001,11153
10001,11154
10001,11155
10001,11156
10001,11157
10001,11158
10001,11159
10001,11160
10001,11161
10001,11162
10001,11163
10001,11164
10001,11165
10001,11166
10001,11167
10001,11168
10001,11169
10001,11170
10001,11171
10001,11172
10001,11173
10001,11174
10001,11175
10001,11176
10001,11177
10001,11178
10001,11179
10001,11180
10001,11181
10001,11182
10001,11183
10001,11184
10001,11185
10001,11186
10001,11187
10001,11188
10001,11189
10001,11190
10001,11191
10001,11192
10001,11193
10001,11194
10001,11195
10001,11196
10001,11197
10001,11198
10001,11199
10001,11200
10002,11201
10002,11202
10002,11203
10002,11204
10002,11205
10002,11206
10002,11207
10002,11208
10002,11209
10002,11210
10002,11211
10002,11212
10002,11213
10002,11214
10002,11215
10002,11216
10002,11217
10002,11218
10002,11219
10002,11220
10002,11221
10002,11222
10002,11223
10002,11224
10002,11225
10002,11226
10002,11227
10002,11228
10002,11229
10002,11230
10002,11231
10002,11232
10002,11233
10002,11234
10002,11235
10002,11236
10002,11237
10002,11238
10002,11239
10002,11240
10002,11241
10002,11242
10002,11243
10002,11244
10002,11245
10002,11246
10002,11247
10002,11248
10002,11249
10002,11250
10002,11251
10002,11252
10002,11253
10002,11254
10002,11255
10002,11256
10002,11257
10002,11258
10002,11259
10002,11260
10002,11261
10002,11262
10002,11263
10002,11264
10002,11265
10002,11266
10002,11267
10002,11268
10002,11269
10002,11270
10002,11271
10002,11272
10002,11273
10002,11274
10002,11275
10002,11276
10002,11277
10002,11278
10002,11279
10002,11280
10002,11281
10002,11282
10002,11283
10002,11284
10002,11285
10002,11286
10002,11287
10002,11288
10002,11289
10002,11290
10002,11291
10002,11292
10002,11293
10002,11294
10002,11295
10002,11296
10002,11297
10002,11298
10002,11299
10002,11300
10002,11301
10002,11302
10002,11303
10002,11304
10002,11305
10002,11306
10002,11307
10002,11308
10002,11309
10002,11310
10002,11311
10002,11312
10002,11313
10002,11314
10002,11315
10002,11316
10002,11317
10002,11318
10002,11319
10002,11320
10002,11321
10002,11322
10002,11323
10002,11324
10002,11325
10002,11326
10002,11327
10002,11328
10002,11329
10002,11330
10002,11331
10002,11332
10002,11333
10002,11334
10002,11335
10002,11336
10002,11337
10002,11338
10002,11339
10002,11340
10002,11341
10002,11342
10002,11343
10002,11344
10002,11345
10002,11346
10002,11347
10002,11348
10002,11349
10002,11350
10002,11351
10002,11352
10002,11353
10002,11354
10002,11355
10002,11356
10002,11357
10002,11358
10002,11359
10002,11360
10002,11361
10002,11362
10002,11363
10002,11364
10002,11365
10002,11366
10002,11367
10002,11368
10002,11369
10002,11370
10002,11371
10002,11372
10002,11373
10002,11374
10002,11375
10002,11376
10002,11377
10002,11378
10002,11379
10002,11380
10002,11381
10002,11382
10002,11383
10002,11384
10002,11385
10002,11386
10002,11387
10002,11388
10002,11389
10002,11390
10002,11391
10002,11392
10002,11393
10002,11394
10002,11395
10002,11396
10002,11397
10002,11398
10002,11399
10002,11400
10002,11401
10002,11402
10002,11403
10002,11404
10002,11405
10002,11406
10002,11407
10002,11408
10002,11409
10002,11410
10002,11411
10002,11412
10002,11413
10002,11414
10002,11415
10002,11416
10002,11417
10002,11418
10002,11419
10002,11420
10002,11421
10002,11422
10002,11423
10002,11424
10002,11425
10002,11426
10002,11427
10002,11428
10002,11429
10002,11430
10002,11431
10002,11432
10002,11433
10002,11434
10002,11435
10002,11436
10002,11437
10002,11438
10002,11439
10002,11440
10002,11441
10002,11442
10002,11443
10002,11444
10002,11445
10002,11446
10002,11447
10002,11448
10002,11449
10002,11450
10002,11451
10002,11452
10002,11453
10002,11454
10002,11455
10002,11456
10002,11457
10002,11458
10002,11459
10002,11460
10002,11461
10002,11462
10002,11463
10002,11464
10002,11465
10002,11466
10002,11467
10002,11468
10002,11469
10002,11470
10002,11471
10002,11472
10002,11473
10002,11474
10002,11475
10002,11476
10002,11477
10002,11478
10002,11479
10002,11480
10002,11481
10002,11482
10002,11483
10002,11484
10002,11485
10002,11486
10002,11487
10002,11488
10002,11489
10002,11490
10002,11491
10002,11492
10002,11493
10002,11494
10002,11495
10002,11496
10002,11497
10002,11498
10002,11499
10002,11500
10002,11501
10002,11502
10002,11503
10002,11504
10002,11505
10002,11506
10002,11507
10002,11508
10002,11509
10002,11510
10002,11511
10002,11512
10002,11513
10002,11514
10002,11515
10002,11516
10002,11517
10002,11518
10002,11519
10002,11520
10002,11521
10002,11522
10002,11523
10002,11524
10002,11525
10002,11526
10002,11527
10002,11528
10002,11529
10002,11530
10002,11531
10002,11532
10002,11533
10002,11534
10002,11535
10002,11536
10002,11537
10002,11538
10002,11539
10002,11540
10002,11541
10002,11542
10002,11543
10002,11544
10002,11545
10002,11546
10002,11547
10002,11548
10002,11549
10002,11550
10002,11551
10002,11552
10002,11553
10002,11554
10002,11555
10002,11556
10002,11557
10002,11558
10002,11559
10002,11560
10002,11561
10002,11562
10002,11563
10002,11564
10002,11565
10002,11566
10002,11567
10002,11568
10002,11569
10002,11570
10002,11571
10002,11572
10002,11573
10002,11574
10002,11575
10002,11576
10002,11577
10002,11578
10002,11579
10002,11580
10002,11581
10002,11582
10002,11583
10002,11584
10002,11585
10002,11586
10002,11587
10002,11588
10002,11589
10002,11590
10002,11591
10002,11592
10002,11593
10002,11594
10002,11595
10002,11596
10002,11597
10002,11598
10002,11599
10002,11600
10002,11601
10002,11602
10002,11603
10002,11604
10002,11605
10002,11606
10002,11607
10002,11608
10002,11609
10002,11610
10002,11611
10002,11612
10002,11613
10002,11614
10002,11615
10002,11616
10002,11617
10002,11618
10002,11619
10002,11620
10002,11621
10002,11622
10002,11623
10002,11624
10002,11625
10002,11626
10002,11627
10002,11628
10002,11629
10002,11630
10002,11631
10002,11632
10002,11633
10002,11634
10002,11635
10002,11636
10002,11637
10002,11638
10002,11639
10002,11640
10002,11641
10002,11642
10002,11643
10002,11644
10002,11645
10002,11646
10002,11647
10002,11648
10002,11649
10002,11650
10002,11651
10002,11652
10002,11653
10002,11654
10002,11655
10002,11656
10002,11657
10002,11658
10002,11659
10002,11660
10002,11661
10002,11662
10002,11663
10002,11664
10002,11665
10002,11666
10002,11667
10002,11668
10002,11669
10002,11670
10002,11671
10002,11672
10002,11673
10002,11674
10002,11675
10002,11676
10002,11677
10002,11678
10002,11679
10002,11680
10002,11681
10002,11682
10002,11683
10002,11684
10002,11685
10002,11686
10002,11687
10002,11688
10002,11689
10002,11690
10002,11691
10002,11692
10002,11693
10002,11694
10002,11695
10002,11696
10002,11697
10002,11698
10002,11699
10002,11700
10002,11701
10002,11702
10002,11703
10002,11704
10002,11705
10002,11706
10002,11707
10002,11708
10002,11709
10002,11710
10002,11711
10002,11712
10002,11713
10002,11714
10002,11715
10002,11716
10002,11717
10002,11718
10002,11719
10002,11720
10002,11721
10002,11722
10002,11723
10002,11724
10002,11725
10002,11726
10002,11727
10002,11728
10002,11729
10002,11730
10002,11731
10002,11732
10002,11733
10002,11734
10002,11735
10002,11736
10002,11737
10002,11738
10002,11739
10002,11740
10002,11741
10002,11742
10002,11743
10002,11744
10002,11745
10002,11746
10002,11747
10002,11748
10002,11749
10002,11750
10002,11751
10002,11752
10002,11753
10002,11754
10002,11755
10002,11756
10002,11757
10002,11758
10002,11759
10002,11760
10002,11761
10002,11762
10002,11763
10002,11764
10002,11765
10002,11766
10002,11767
10002,11768
10002,11769
10002,11770
10002,11771
10002,11772
10002,11773
10002,11774
10002,11775
10002,11776
10002,11777
10002,11778
10002,11779
10002,11780
10002,11781
10002,11782
10002,11783
10002,11784
10002,11785
10002,11786
10002,11787
10002,11788
10002,11789
10002,11790
10002,11791
10002,11792
10002,11793
10002,11794
10002,11795
10002,11796
10002,11797
10002,11798
10002,11799
10002,11800
10002,11801
10002,11802
10002,11803
10002,11804
10002,11805
10002,11806
10002,11807
10002,11808
10002,11809
10002,11810
10002,11811
10002,11812
10002,11813
10002,11814
10002,11815
10002,11816
10002,11817
10002,11818
10002,11819
10002,11820
10002,11821
10002,11822
10002,11823
10002,11824
10002,11825
10002,11826
10002,11827
10002,11828
10002,11829
10002,11830
10002,11831
10002,11832
10002,11833
10002,11834
10002,11835
10002,11836
10002,11837
10002,11838
10002,11839
10002,11840
10002,11841
10002,11842
10002,11843
10002,11844
10002,11845
10002,11846
10002,11847
10002,11848
10002,11849
10002,11850
10002,11851
10002,11852
10002,11853
10002,11854
10002,11855
10002,11856
10002,11857
10002,11858
10002,11859
10002,11860
10002,11861
10002,11862
10002,11863
10002,11864
10002,11865
10002,11866
10002,11867
10002,11868
10002,11869
10002,11870
10002,11871
10002,11872
10002,11873
10002,11874
10002,11875
10002,11876
10002,11877
10002,11878
10002,11879
10002,11880
10002,11881
10002,11882
10002,11883
10002,11884
10002,11885
10002,11886
10002,11887
10002,11888
10002,11889
10002,11890
10002,11891
10002,11892
10002,11893
10002,11894
10002,11895
10002,11896
10002,11897
10002,11898
10002,11899
10002,11900
10002,11901
10002,11902
10002,11903
10002,11904
10002,11905
10002,11906
10002,11907
10002,11908
10002,11909
10002,11910
10002,11911
10002,11912
10002,11913
10002,11914
10002,11915
10002,11916
10002,11917
10002,11918
10002,11919
10002,11920
10002,11921
10002,11922
10002,11923
10002,11924
10002,11925
10002,11926
10002,11927
10002,11928
10002,11929
10002,11930
10002,11931
10002,11932
10002,11933
10002,11934
10002,11935
10002,11936
10002,11937
10002,11938
10002,11939
10002,11940
10002,11941
10002,11942
10002,11943
10002,11944
10002,11945
10002,11946
10002,11947
10002,11948
10002,11949
10002,11950
10002,11951
10002,11952
10002,11953
10002,11954
10002,11955
10002,11956
10002,11957
10002,11958
10002,11959
10002,11960
10002,11961
10002,11962
10002,11963
10002,11964
10002,11965
10002,11966
10002,11967
10002,11968
10002,11969
10002,11970
10002,11971
10002,11972
10002,11973
10002,11974
10002,11975
10002,11976
10002,11977
10002,11978
10002,11979
10002,11980
10002,11981
10002,11982
10002,11983
10002,11984
10002,11985
10002,11986
10002,11987
10002,11988
10002,11989
10002,11990
10002,11991
10002,11992
10002,11993
10002,11994
10002,11995
10002,11996
10002,11997
10002,11998
10002,11999
10002,12000
10002,12001
10002,12002
10002,12003
10002,12004
10003,12005
10003,12006
10003,12007
10003,12008
10003,12009
10003,12010
10003,12011
10003,12012
10003,12013
10003,12014
10003,12015
10003,12016
10003,12017
10003,12018
10003,12019
10003,12020
10003,12021
10003,12022
10003,12023
10003,12024
10003,12025
10003,12026
10003,12027
10003,12028
10003,12029
10003,12030
10003,12031
10003,12032
10003,12033
10003,12034
10003,12035
10003,12036
10003,12037
10003,12038
10003,12039
10003,12040
10003,12041
10003,12042
10003,12043
10003,12044
10003,12045
10003,12046
10003,12047
10003,12048
10003,12049
10003,12050
10003,12051
10003,12052
10003,12053
10003,12054
10003,12055
10003,12056
10003,12057
10003,12058
